"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
12606,4,6,1987,2,"DO","M","35","52","Dipodomys","ordii","Rodent","Control"
12702,4,26,1987,2,"DO","M","34","50","Dipodomys","ordii","Rodent","Control"
12707,4,26,1987,2,"DO","F","35","53","Dipodomys","ordii","Rodent","Control"
12789,5,28,1987,2,"DO","F","34","55","Dipodomys","ordii","Rodent","Control"
12854,5,28,1987,2,"DO","M","34","50","Dipodomys","ordii","Rodent","Control"
13007,7,1,1987,2,"DO","F","36","50","Dipodomys","ordii","Rodent","Control"
13018,7,1,1987,2,"DO","M","35","52","Dipodomys","ordii","Rodent","Control"
13164,7,26,1987,2,"DO","F","","50","Dipodomys","ordii","Rodent","Control"
13171,7,26,1987,2,"DO","M","","53","Dipodomys","ordii","Rodent","Control"
13291,8,26,1987,2,"DO","M","36","53","Dipodomys","ordii","Rodent","Control"
13325,8,26,1987,2,"DO","F","37","39","Dipodomys","ordii","Rodent","Control"
13431,9,27,1987,2,"DO","F","35","48","Dipodomys","ordii","Rodent","Control"
13455,9,27,1987,2,"DO","M","37","51","Dipodomys","ordii","Rodent","Control"
13617,10,25,1987,2,"DO","M","37","50","Dipodomys","ordii","Rodent","Control"
13623,10,25,1987,2,"DO","F","34","46","Dipodomys","ordii","Rodent","Control"
13768,11,22,1987,2,"DO","M","35","50","Dipodomys","ordii","Rodent","Control"
13810,11,22,1987,2,"DO","F","37","46","Dipodomys","ordii","Rodent","Control"
13997,1,24,1988,2,"DO","M","35","50","Dipodomys","ordii","Rodent","Control"
14000,1,24,1988,2,"DO","F","35","43","Dipodomys","ordii","Rodent","Control"
14155,2,22,1988,2,"DO","F","37","44","Dipodomys","ordii","Rodent","Control"
14160,2,22,1988,2,"DO","M","37","51","Dipodomys","ordii","Rodent","Control"
14190,2,22,1988,2,"DO","M","37","61","Dipodomys","ordii","Rodent","Control"
14309,3,21,1988,2,"DO","M","36","50","Dipodomys","ordii","Rodent","Control"
14336,3,21,1988,2,"DO","F","36","48","Dipodomys","ordii","Rodent","Control"
14433,4,19,1988,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
14441,4,19,1988,2,"DO","F","37","53","Dipodomys","ordii","Rodent","Control"
14513,5,15,1988,2,"DO","M","36","51","Dipodomys","ordii","Rodent","Control"
14515,5,15,1988,2,"DO","F","36","54","Dipodomys","ordii","Rodent","Control"
14636,6,12,1988,2,"DO","M","35","51","Dipodomys","ordii","Rodent","Control"
14713,7,15,1988,2,"DO","M","32","50","Dipodomys","ordii","Rodent","Control"
14739,7,15,1988,2,"DO","F","37","56","Dipodomys","ordii","Rodent","Control"
14803,8,10,1988,2,"DO","F","32","62","Dipodomys","ordii","Rodent","Control"
14835,8,10,1988,2,"DO","M","37","52","Dipodomys","ordii","Rodent","Control"
14901,9,12,1988,2,"DO","F","37","65","Dipodomys","ordii","Rodent","Control"
14906,9,12,1988,2,"DO","M","37","55","Dipodomys","ordii","Rodent","Control"
14990,10,9,1988,2,"DO","F","37","62","Dipodomys","ordii","Rodent","Control"
15119,11,6,1988,2,"DO","M","36","48","Dipodomys","ordii","Rodent","Control"
15142,11,6,1988,2,"DO","F","35","54","Dipodomys","ordii","Rodent","Control"
15254,12,14,1988,2,"DO","M","37","56","Dipodomys","ordii","Rodent","Control"
15279,12,14,1988,2,"DO","M","31","52","Dipodomys","ordii","Rodent","Control"
15294,12,14,1988,2,"DO","F","34","61","Dipodomys","ordii","Rodent","Control"
15448,1,11,1989,2,"DO","F","37","57","Dipodomys","ordii","Rodent","Control"
15482,1,11,1989,2,"DO","M","37","57","Dipodomys","ordii","Rodent","Control"
15641,2,5,1989,2,"DO","M","37","56","Dipodomys","ordii","Rodent","Control"
15644,2,5,1989,2,"DO","F","36","54","Dipodomys","ordii","Rodent","Control"
15734,3,13,1989,2,"DO","F","36","70","Dipodomys","ordii","Rodent","Control"
15755,3,13,1989,2,"DO","M","36","58","Dipodomys","ordii","Rodent","Control"
15764,3,13,1989,2,"DO","M","36","55","Dipodomys","ordii","Rodent","Control"
15873,4,1,1989,2,"DO","M","37","54","Dipodomys","ordii","Rodent","Control"
16015,5,10,1989,2,"DO","F","37","42","Dipodomys","ordii","Rodent","Control"
16023,5,10,1989,2,"DO","M","37","56","Dipodomys","ordii","Rodent","Control"
16168,6,4,1989,2,"DO","F","36","44","Dipodomys","ordii","Rodent","Control"
16182,6,4,1989,2,"DO","M","36","54","Dipodomys","ordii","Rodent","Control"
16286,7,4,1989,2,"DO","F","","43","Dipodomys","ordii","Rodent","Control"
16311,7,4,1989,2,"DO","M","","58","Dipodomys","ordii","Rodent","Control"
16374,7,30,1989,2,"DO","F","36","48","Dipodomys","ordii","Rodent","Control"
16384,7,30,1989,2,"DO","M","37","58","Dipodomys","ordii","Rodent","Control"
16412,7,30,1989,2,"DO","F","36","43","Dipodomys","ordii","Rodent","Control"
16468,9,4,1989,2,"DO","F","36","45","Dipodomys","ordii","Rodent","Control"
16472,9,4,1989,2,"DO","M","38","56","Dipodomys","ordii","Rodent","Control"
16495,10,7,1989,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
16510,10,7,1989,2,"DO","M","37","58","Dipodomys","ordii","Rodent","Control"
16664,11,5,1989,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
16712,11,5,1989,2,"DO","M","38","59","Dipodomys","ordii","Rodent","Control"
16827,12,5,1989,2,"DO","F","36","49","Dipodomys","ordii","Rodent","Control"
16845,12,5,1989,2,"DO","M","36","62","Dipodomys","ordii","Rodent","Control"
16960,1,7,1990,2,"DO","M","38","61","Dipodomys","ordii","Rodent","Control"
16965,1,7,1990,2,"DO","F","36","43","Dipodomys","ordii","Rodent","Control"
17052,1,30,1990,2,"DO","F","35","30","Dipodomys","ordii","Rodent","Control"
17070,1,30,1990,2,"DO","F","36","29","Dipodomys","ordii","Rodent","Control"
17076,1,30,1990,2,"DO","M","38","60","Dipodomys","ordii","Rodent","Control"
17178,2,25,1990,2,"DO","F","36","36","Dipodomys","ordii","Rodent","Control"
17205,2,25,1990,2,"DO","M","37","62","Dipodomys","ordii","Rodent","Control"
17323,3,30,1990,2,"DO","F","36","48","Dipodomys","ordii","Rodent","Control"
17334,3,30,1990,2,"DO","M","36","54","Dipodomys","ordii","Rodent","Control"
17345,3,30,1990,2,"DO","M","36","58","Dipodomys","ordii","Rodent","Control"
17415,4,25,1990,2,"DO","F","36","45","Dipodomys","ordii","Rodent","Control"
17418,4,25,1990,2,"DO","M","36","58","Dipodomys","ordii","Rodent","Control"
17518,5,24,1990,2,"DO","F","36","49","Dipodomys","ordii","Rodent","Control"
17527,5,24,1990,2,"DO","M","37","58","Dipodomys","ordii","Rodent","Control"
17622,6,22,1990,2,"DO","F","36","42","Dipodomys","ordii","Rodent","Control"
17624,6,22,1990,2,"DO","M","37","48","Dipodomys","ordii","Rodent","Control"
17700,7,22,1990,2,"DO","F","38","54","Dipodomys","ordii","Rodent","Control"
17774,8,17,1990,2,"DO","F","36","49","Dipodomys","ordii","Rodent","Control"
17850,9,25,1990,2,"DO","F","","35","Dipodomys","ordii","Rodent","Control"
17857,9,25,1990,2,"DO","F","","50","Dipodomys","ordii","Rodent","Control"
17876,9,25,1990,2,"DO","F","","33","Dipodomys","ordii","Rodent","Control"
17921,10,16,1990,2,"DO","F","36","47","Dipodomys","ordii","Rodent","Control"
17928,10,16,1990,2,"DO","M","33","22","Dipodomys","ordii","Rodent","Control"
17933,10,16,1990,2,"DO","F","37","44","Dipodomys","ordii","Rodent","Control"
17981,11,10,1990,2,"DO","F","36","42","Dipodomys","ordii","Rodent","Control"
17992,11,10,1990,2,"DO","F","36","48","Dipodomys","ordii","Rodent","Control"
18004,11,10,1990,2,"DO","M","37","26","Dipodomys","ordii","Rodent","Control"
18009,11,10,1990,2,"DO","M","37","26","Dipodomys","ordii","Rodent","Control"
18068,12,15,1990,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
18086,12,15,1990,2,"DO","F","37","44","Dipodomys","ordii","Rodent","Control"
18090,12,15,1990,2,"DO","M","35","40","Dipodomys","ordii","Rodent","Control"
18103,12,15,1990,2,"DO","M","36","40","Dipodomys","ordii","Rodent","Control"
18218,1,11,1991,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
18219,1,11,1991,2,"DO","F","37","44","Dipodomys","ordii","Rodent","Control"
18225,1,11,1991,2,"DO","M","","","Dipodomys","ordii","Rodent","Control"
18247,1,11,1991,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
18361,2,16,1991,2,"DO","F","37","52","Dipodomys","ordii","Rodent","Control"
18452,3,13,1991,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
18460,3,13,1991,2,"DO","F","35","47","Dipodomys","ordii","Rodent","Control"
18470,3,13,1991,2,"DO","F","36","47","Dipodomys","ordii","Rodent","Control"
18619,4,21,1991,2,"DO","F","36","55","Dipodomys","ordii","Rodent","Control"
18637,4,21,1991,2,"DO","F","35","53","Dipodomys","ordii","Rodent","Control"
18663,5,13,1991,2,"DO","F","36","51","Dipodomys","ordii","Rodent","Control"
18669,5,13,1991,2,"DO","F","34","40","Dipodomys","ordii","Rodent","Control"
18738,6,13,1991,2,"DO","M","28","44","Dipodomys","ordii","Rodent","Control"
18764,6,13,1991,2,"DO","F","26","45","Dipodomys","ordii","Rodent","Control"
18838,7,12,1991,2,"DO","F","36","45","Dipodomys","ordii","Rodent","Control"
18943,8,7,1991,2,"DO","F","37","49","Dipodomys","ordii","Rodent","Control"
19013,9,9,1991,2,"DO","F","37","48","Dipodomys","ordii","Rodent","Control"
19024,9,9,1991,2,"DO","F","35","52","Dipodomys","ordii","Rodent","Control"
19107,10,10,1991,2,"DO","F","34","50","Dipodomys","ordii","Rodent","Control"
19130,10,10,1991,2,"DO","F","36","53","Dipodomys","ordii","Rodent","Control"
19205,11,13,1991,2,"DO","F","35","48","Dipodomys","ordii","Rodent","Control"
19212,11,13,1991,2,"DO","M","35","51","Dipodomys","ordii","Rodent","Control"
19391,12,7,1991,2,"DO","F","36","49","Dipodomys","ordii","Rodent","Control"
19431,12,7,1991,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
19446,12,7,1991,2,"DO","F","35","54","Dipodomys","ordii","Rodent","Control"
19545,1,8,1992,2,"DO","F","35","46","Dipodomys","ordii","Rodent","Control"
19552,1,8,1992,2,"DO","M","35","47","Dipodomys","ordii","Rodent","Control"
19565,1,8,1992,2,"DO","F","36","48","Dipodomys","ordii","Rodent","Control"
19640,2,6,1992,2,"DO","F","34","46","Dipodomys","ordii","Rodent","Control"
19647,2,6,1992,2,"DO","M","35","50","Dipodomys","ordii","Rodent","Control"
19659,2,6,1992,2,"DO","F","36","52","Dipodomys","ordii","Rodent","Control"
19757,3,7,1992,2,"DO","M","36","50","Dipodomys","ordii","Rodent","Control"
19759,3,7,1992,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
19786,3,7,1992,2,"DO","F","35","52","Dipodomys","ordii","Rodent","Control"
19863,4,4,1992,2,"DO","F","35","51","Dipodomys","ordii","Rodent","Control"
19867,4,4,1992,2,"DO","M","35","51","Dipodomys","ordii","Rodent","Control"
19893,4,4,1992,2,"DO","F","36","55","Dipodomys","ordii","Rodent","Control"
19944,5,2,1992,2,"DO","F","36","51","Dipodomys","ordii","Rodent","Control"
19953,5,2,1992,2,"DO","M","36","53","Dipodomys","ordii","Rodent","Control"
19964,5,2,1992,2,"DO","F","35","57","Dipodomys","ordii","Rodent","Control"
20033,5,30,1992,2,"DO","F","36","62","Dipodomys","ordii","Rodent","Control"
20095,7,3,1992,2,"DO","F","36","42","Dipodomys","ordii","Rodent","Control"
20109,7,3,1992,2,"DO","F","33","48","Dipodomys","ordii","Rodent","Control"
20110,7,3,1992,2,"DO","F","32","22","Dipodomys","ordii","Rodent","Control"
20182,7,30,1992,2,"DO","F","35","37","Dipodomys","ordii","Rodent","Control"
20186,7,30,1992,2,"DO","F","35","54","Dipodomys","ordii","Rodent","Control"
20201,7,30,1992,2,"DO","M","33","32","Dipodomys","ordii","Rodent","Control"
20248,8,29,1992,2,"DO","M","34","46","Dipodomys","ordii","Rodent","Control"
20257,8,29,1992,2,"DO","M","33","43","Dipodomys","ordii","Rodent","Control"
20269,8,29,1992,2,"DO","F","34","42","Dipodomys","ordii","Rodent","Control"
20334,9,26,1992,2,"DO","F","35","52","Dipodomys","ordii","Rodent","Control"
20352,9,26,1992,2,"DO","F","34","","Dipodomys","ordii","Rodent","Control"
20431,10,18,1992,2,"DO","F","36","","Dipodomys","ordii","Rodent","Control"
20468,10,18,1992,2,"DO","M","34","43","Dipodomys","ordii","Rodent","Control"
20706,3,17,1993,2,"DO","M","35","57","Dipodomys","ordii","Rodent","Control"
20778,4,23,1993,2,"DO","F","36","54","Dipodomys","ordii","Rodent","Control"
20909,6,18,1993,2,"DO","F","36","","Dipodomys","ordii","Rodent","Control"
20970,7,14,1993,2,"DO","F","37","48","Dipodomys","ordii","Rodent","Control"
21097,9,16,1993,2,"DO","F","38","53","Dipodomys","ordii","Rodent","Control"
21236,11,13,1993,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
21294,12,14,1993,2,"DO","F","36","42","Dipodomys","ordii","Rodent","Control"
21617,6,14,1994,2,"DO","M","38","42","Dipodomys","ordii","Rodent","Control"
21678,7,8,1994,2,"DO","M","36","44","Dipodomys","ordii","Rodent","Control"
21828,10,12,1994,2,"DO","M","37","48","Dipodomys","ordii","Rodent","Control"
21833,10,12,1994,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
21884,11,1,1994,2,"DO","M","37","50","Dipodomys","ordii","Rodent","Control"
21901,11,1,1994,2,"DO","M","36","47","Dipodomys","ordii","Rodent","Control"
21944,12,4,1994,2,"DO","M","36","49","Dipodomys","ordii","Rodent","Control"
21957,12,4,1994,2,"DO","M","39","46","Dipodomys","ordii","Rodent","Control"
21958,12,4,1994,2,"DO","M","37","46","Dipodomys","ordii","Rodent","Control"
21995,1,11,1995,2,"DO","M","36","51","Dipodomys","ordii","Rodent","Control"
22001,1,11,1995,2,"DO","M","36","41","Dipodomys","ordii","Rodent","Control"
22008,1,11,1995,2,"DO","M","38","52","Dipodomys","ordii","Rodent","Control"
22049,2,4,1995,2,"DO","M","58","51","Dipodomys","ordii","Rodent","Control"
22062,2,4,1995,2,"DO","M","37","52","Dipodomys","ordii","Rodent","Control"
22069,2,4,1995,2,"DO","M","37","62","Dipodomys","ordii","Rodent","Control"
22120,3,4,1995,2,"DO","M","37","54","Dipodomys","ordii","Rodent","Control"
22169,4,1,1995,2,"DO","F","37","46","Dipodomys","ordii","Rodent","Control"
22235,4,29,1995,2,"DO","M","36","55","Dipodomys","ordii","Rodent","Control"
22469,7,20,1995,2,"DO","F","33","24","Dipodomys","ordii","Rodent","Control"
23223,1,27,1996,2,"DO","M","37","66","Dipodomys","ordii","Rodent","Control"
23242,1,27,1996,2,"DO","M","36","54","Dipodomys","ordii","Rodent","Control"
23388,2,24,1996,2,"DO","M","35","49","Dipodomys","ordii","Rodent","Control"
24867,12,18,1996,2,"DO","F","36","57","Dipodomys","ordii","Rodent","Control"
24983,2,8,1997,2,"DO","M","35","35","Dipodomys","ordii","Rodent","Control"
25159,3,15,1997,2,"DO","M","39","55","Dipodomys","ordii","Rodent","Control"
25257,3,15,1997,2,"DO","F","35","50","Dipodomys","ordii","Rodent","Control"
25281,3,15,1997,2,"DO","F","35","50","Dipodomys","ordii","Rodent","Control"
25285,3,15,1997,2,"DO","F","37","53","Dipodomys","ordii","Rodent","Control"
25462,4,12,1997,2,"DO","M","36","46","Dipodomys","ordii","Rodent","Control"
25734,5,10,1997,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
25813,5,10,1997,2,"DO","M","34","47","Dipodomys","ordii","Rodent","Control"
26007,6,9,1997,2,"DO","M","37","48","Dipodomys","ordii","Rodent","Control"
26034,6,9,1997,2,"DO","M","36","47","Dipodomys","ordii","Rodent","Control"
26322,7,9,1997,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
26460,7,9,1997,2,"DO","M","36","46","Dipodomys","ordii","Rodent","Control"
26561,7,29,1997,2,"DO","F","36","47","Dipodomys","ordii","Rodent","Control"
26633,7,29,1997,2,"DO","M","37","49","Dipodomys","ordii","Rodent","Control"
26798,9,27,1997,2,"DO","M","36","51","Dipodomys","ordii","Rodent","Control"
26834,9,27,1997,2,"DO","M","36","58","Dipodomys","ordii","Rodent","Control"
26973,10,25,1997,2,"DO","M","36","49","Dipodomys","ordii","Rodent","Control"
27168,11,22,1997,2,"DO","M","37","42","Dipodomys","ordii","Rodent","Control"
27200,11,22,1997,2,"DO","M","35","48","Dipodomys","ordii","Rodent","Control"
27245,11,22,1997,2,"DO","M","37","51","Dipodomys","ordii","Rodent","Control"
27321,12,28,1997,2,"DO","M","37","50","Dipodomys","ordii","Rodent","Control"
27434,1,31,1998,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
27467,1,31,1998,2,"DO","F","35","53","Dipodomys","ordii","Rodent","Control"
27555,3,1,1998,2,"DO","M","36","","Dipodomys","ordii","Rodent","Control"
28325,8,22,1998,2,"DO","M","33","52","Dipodomys","ordii","Rodent","Control"
28558,9,20,1998,2,"DO","M","35","53","Dipodomys","ordii","Rodent","Control"
28661,10,24,1998,2,"DO","M","33","50","Dipodomys","ordii","Rodent","Control"
28801,11,21,1998,2,"DO","M","35","52","Dipodomys","ordii","Rodent","Control"
28802,11,21,1998,2,"DO","M","32","42","Dipodomys","ordii","Rodent","Control"
28922,12,22,1998,2,"DO","F","35","43","Dipodomys","ordii","Rodent","Control"
29029,1,16,1999,2,"DO","M","36","50","Dipodomys","ordii","Rodent","Control"
29032,1,16,1999,2,"DO","F","34","46","Dipodomys","ordii","Rodent","Control"
29033,1,16,1999,2,"DO","F","35","51","Dipodomys","ordii","Rodent","Control"
29169,2,20,1999,2,"DO","F","34","49","Dipodomys","ordii","Rodent","Control"
29312,3,14,1999,2,"DO","F","34","52","Dipodomys","ordii","Rodent","Control"
29432,4,17,1999,2,"DO","M","36","51","Dipodomys","ordii","Rodent","Control"
29438,4,17,1999,2,"DO","F","34","47","Dipodomys","ordii","Rodent","Control"
29570,5,15,1999,2,"DO","M","38","40","Dipodomys","ordii","Rodent","Control"
29703,6,12,1999,2,"DO","M","38","41","Dipodomys","ordii","Rodent","Control"
30171,1,8,2000,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
30173,1,8,2000,2,"DO","F","35","54","Dipodomys","ordii","Rodent","Control"
30303,2,5,2000,2,"DO","F","36","52","Dipodomys","ordii","Rodent","Control"
30305,2,5,2000,2,"DO","M","37","54","Dipodomys","ordii","Rodent","Control"
30442,3,4,2000,2,"DO","F","","66","Dipodomys","ordii","Rodent","Control"
30612,4,30,2000,2,"DO","F","34","42","Dipodomys","ordii","Rodent","Control"
30739,6,3,2000,2,"DO","M","34","31","Dipodomys","ordii","Rodent","Control"
33030,11,17,2001,2,"DO","F","35","46","Dipodomys","ordii","Rodent","Control"
33230,12,15,2001,2,"DO","M","35","45","Dipodomys","ordii","Rodent","Control"
33233,12,15,2001,2,"DO","M","36","52","Dipodomys","ordii","Rodent","Control"
33330,1,12,2002,2,"DO","M","35","51","Dipodomys","ordii","Rodent","Control"
33335,1,12,2002,2,"DO","F","36","46","Dipodomys","ordii","Rodent","Control"
33406,2,9,2002,2,"DO","F","36","49","Dipodomys","ordii","Rodent","Control"
33407,2,9,2002,2,"DO","M","35","52","Dipodomys","ordii","Rodent","Control"
33582,3,13,2002,2,"DO","M","36","56","Dipodomys","ordii","Rodent","Control"
33587,3,13,2002,2,"DO","F","36","55","Dipodomys","ordii","Rodent","Control"
33835,4,17,2002,2,"DO","F","35","38","Dipodomys","ordii","Rodent","Control"
33836,4,17,2002,2,"DO","F","36","50","Dipodomys","ordii","Rodent","Control"
33960,5,15,2002,2,"DO","M","37","52","Dipodomys","ordii","Rodent","Control"
33961,5,15,2002,2,"DO","F","36","","Dipodomys","ordii","Rodent","Control"
34431,7,13,2002,2,"DO","M","36","49","Dipodomys","ordii","Rodent","Control"
242,9,13,1977,2,"OX","M","19","22","Onychomys","sp.","Rodent","Control"
587,2,18,1978,2,"OX","","","","Onychomys","sp.","Rodent","Control"
2877,4,18,1980,2,"SS","","","","Spermophilus","spilosoma","Rodent","Control"
8345,9,11,1983,2,"SS","","","","Spermophilus","spilosoma","Rodent","Control"
9424,8,1,1984,2,"SS","","","","Spermophilus","spilosoma","Rodent","Control"
